time,ir,red,bpm,hrv,spo2,fingerDetected,hrvReady,beatQuality
1790,95714,45989,69,18,97,1,1,25.942355231195513
1800,100217,48925,70,55,97,1,1,24.683514878973114
1810,103906,49617,72,30,97,1,1,21.99628376479114
1820,94389,45510,67,44,97,1,1,17.867894011854816
1830,103972,49662,74,47,97,1,1,22.877304479211634
1840,103982,49674,72,32,97,1,1,25.604257985265786
1850,98627,48011,68,43,97,1,1,21.756165795505858
1860,100109,48087,75,43,97,1,1,19.72224543126035
1870,103787,49297,71,44,97,1,1,22.98513989833828
1880,103825,50098,70,53,97,1,1,22.249116917305496
1890,104566,50113,70,40,97,1,1,21.20700810138329
1900,102433,49277,72,39,97,1,1,24.411054591448917
1910,104179,50030,70,52,97,1,1,19.69614432496077
1920,95877,45426,74,38,97,1,1,23.550430780912134
1930,100258,47887,72,28,97,1,1,21.252011459674403
1940,102645,48768,69,40,97,1,1,23.154467256834753
1950,87232,42769,75,37,97,1,1,18.30001092010658
1960,86005,41252,75,52,97,1,1,20.202324430103804
1970,102859,49300,70,45,97,1,1,19.345686285039278
1980,89865,42784,73,47,97,1,1,20.935267791292134
1990,102312,48872,69,48,97,1,1,21.016455020114062
2000,105859,50086,67,42,97,1,1,21.604201842300746
2010,97797,46740,70,32,97,1,1,23.75793085402241
2020,95209,45769,71,44,97,1,1,26.387582065240977
2030,96599,46053,70,44,97,1,1,17.106672108885572
2040,79497,38250,74,29,97,1,1,19.443495656041943
2050,103881,49614,65,55,97,1,1,23.329283717318816
2060,81936,38888,72,35,97,1,1,24.017374512986247
2070,72142,34237,75,49,97,1,1,23.748295952603723
2080,89250,42677,70,42,97,1,1,19.131974376600287
2090,75979,36780,73,45,97,1,1,23.72517065396497
2100,78878,37982,72,29,97,1,1,20.443524396449916
2110,71567,34526,73,40,97,1,1,19.782288069444895
2120,65770,31595,76,38,97,1,1,25.83392130993431
2130,93654,44804,67,42,97,1,1,21.34990220021547
2140,95504,45660,66,36,97,1,1,19.543424872187234
2150,75541,36618,71,41,97,1,1,23.934822188877632
2160,81242,38782,69,36,97,1,1,18.979468719307725
2170,70494,34184,72,48,97,1,1,21.249477257049282
2180,75582,36136,70,39,97,1,1,32.78210980861333
2190,72140,34130,71,40,97,1,1,21.40019314401023
2200,73095,34996,70,50,97,1,1,20.922742884169736
2210,66918,31944,71,37,97,1,1,21.937038811385158
2220,68405,32631,71,54,97,1,1,26.36394235119639
2230,76988,37303,68,44,97,1,1,28.205064214040643
2240,72994,34684,77,56,97,1,1,21.123327043559975
2250,64535,31126,72,48,97,1,1,19.24368738517646
2260,66817,31978,70,39,97,1,1,17.859978682388157
2270,68536,32665,69,35,97,1,1,20.62366371906746
2280,77631,37094,76,56,97,1,1,23.40983045673133
2290,66605,31909,71,46,97,1,1,21.48373532386615
2300,72634,34519,67,38,97,1,1,23.079667208683517
2310,67288,32502,73,38,97,1,1,21.150106661678024
2320,79225,38513,75,53,97,1,1,21.940423206730035
2330,79885,38317,75,40,97,1,1,20.096182313386556
2340,67167,32857,72,50,97,1,1,18.076967485388458
2350,67850,32401,72,55,97,1,1,16.787786050920136
2360,86856,41544,76,44,97,1,1,17.1059753191784
2370,70246,33196,72,37,97,1,1,23.691821528277476
2380,64987,31044,69,35,97,1,1,23.536466273222246
2390,84806,40676,74,30,97,1,1,22.0093685313903
2400,82772,39726,74,46,97,1,1,21.879699057198618
2410,72722,34994,71,52,97,1,1,18.00984968529289
2420,67083,32329,69,39,97,1,1,22.652034299760906
2430,71822,34322,70,56,97,1,1,21.22737707940085
2440,74199,35635,71,48,97,1,1,25.516363836066073
2450,92367,44128,74,41,97,1,1,23.953659770063865
2460,89185,43119,74,46,97,1,1,26.882894596135834
2470,83682,40119,72,44,97,1,1,24.765708395420887
2480,89163,42422,73,37,97,1,1,24.236176674635782
2490,86806,41510,72,41,97,1,1,23.582959668410208
2500,70239,33692,68,35,97,1,1,22.633357194397213
2510,75890,36198,69,39,97,1,1,18.831582891775106
2520,88538,42849,71,55,97,1,1,20.527566843107582
2530,88552,42210,71,44,97,1,1,22.279845679853835
2540,82754,39737,70,41,97,1,1,23.181438444666167
2550,93711,44478,72,43,97,1,1,16.98275332072946
2560,96318,46489,72,47,97,1,1,20.074927581239386
2570,81477,39454,69,50,97,1,1,24.210155994373604
2580,98374,47097,72,48,97,1,1,24.98316508349177
2590,92001,44631,70,65,97,1,1,19.307103075544173
2600,102475,49385,73,29,97,1,1,27.612711363129975
2610,84942,41041,68,39,97,1,1,16.752333415795608
2620,101607,48393,72,52,97,1,1,26.02530618465451
2630,98986,47875,71,55,97,1,1,21.84341584818056
2640,78846,38357,66,42,97,1,1,22.63913064812962
2650,102617,49527,71,41,97,1,1,29.117262415283115
2660,101113,48975,71,40,97,1,1,26.08233187124135
2670,102872,49428,72,38,97,1,1,24.26947071173419
2680,102454,48967,71,51,97,1,1,21.27434174777608
2690,102964,49722,71,40,97,1,1,23.280852870689976
2700,91525,44142,75,49,97,1,1,26.971874630114176
2710,96950,45963,68,50,97,1,1,18.829239231888245
2720,103880,50003,72,43,97,1,1,26.4492547565758
2730,95412,46037,74,41,97,1,1,17.818765092734665
2740,102758,49385,71,36,97,1,1,27.391309713588697
2750,99803,47831,72,43,97,1,1,25.300811393676852
2760,92820,44457,73,23,97,1,1,25.88594358426603
2770,75025,35802,63,40,97,1,1,21.597805497633395
2780,89330,42891,73,45,97,1,1,19.881717988533925
2790,68897,33115,77,41,97,1,1,22.628477129488395
2800,94535,45433,72,42,97,1,1,27.613954077774174
2810,76099,36276,75,43,97,1,1,19.789428250315872
2820,100115,47607,70,33,97,1,1,19.038360652816905
2830,91790,43686,72,57,97,1,1,23.58409145349038
2840,97168,46359,70,43,97,1,1,26.27688903275632
2850,87005,41593,72,39,97,1,1,22.797077458375913
2860,69873,33410,75,52,97,1,1,28.990854718338802
2870,81860,39033,73,50,97,1,1,21.676994753787735
2880,93967,44944,70,54,97,1,1,22.143758027451913
2890,92482,44537,70,43,97,1,1,21.878567496046312
2900,95037,45640,69,51,97,1,1,18.909962700505712
2910,100897,48462,68,54,97,1,1,27.25497850224062
2920,91082,43516,70,41,97,1,1,20.10735754736268
2930,90171,43399,70,52,97,1,1,20.846388921206216
2940,69910,33359,73,43,97,1,1,22.02737323763148
2950,65934,31294,74,42,97,1,1,19.96878061854221
2960,69638,33514,73,40,97,1,1,20.90377066980309
2970,72766,35102,72,50,97,1,1,18.88726932327675
2980,64598,30697,75,40,97,1,1,25.10862790963957
2990,74365,35645,71,48,97,1,1,27.760209328536305
3000,78099,37610,70,42,97,1,1,23.546843417844553
3010,64560,30861,74,37,97,1,1,23.54602828251674
3020,64456,30730,73,32,97,1,1,24.89543682647189
3030,72299,34700,71,50,97,1,1,23.573902767508635
3040,90143,43496,67,44,97,1,1,17.85811142878646
3050,67887,32232,75,42,97,1,1,19.714919634086055
3060,64958,30938,73,43,97,1,1,20.074099616295413
3070,77983,36894,68,51,97,1,1,15.181645282035262
3080,66637,32351,71,58,97,1,1,20.332250774953398
3090,67899,32709,74,44,97,1,1,21.467164073544975
3100,66208,31944,70,45,97,1,1,24.396483163437004
3110,63843,30930,72,46,97,1,1,18.07882715992598
3120,67173,32532,70,35,97,1,1,23.901125797033398
3130,66089,31425,72,41,97,1,1,21.28438406641671
3140,79599,38081,75,52,97,1,1,19.67469655711888
3150,65464,31578,70,40,97,1,1,20.111922854181984
3160,88753,42579,76,40,97,1,1,20.13258955586636
3170,64436,31239,70,49,97,1,1,25.987784611885147
3180,67035,32438,71,51,97,1,1,22.383781513116414
3190,75916,36131,73,55,97,1,1,22.38122694591423
3200,78708,37643,74,38,97,1,1,19.312065508904084
3210,66399,31547,71,46,97,1,1,19.90825061062584
3220,70588,33535,71,36,97,1,1,19.765238933703262
3230,66988,32459,71,31,97,1,1,22.010805116848097
3240,64853,31107,69,47,97,1,1,21.686430274663135
3250,70908,33984,71,39,97,1,1,23.02831489773526
3260,67659,32770,70,43,97,1,1,16.173027130050606
3270,73489,35508,65,46,97,1,1,23.771048767733713
3280,64332,30628,68,42,97,1,1,24.564505061445352
3290,101018,48226,75,47,97,1,1,20.023002099764426
3300,66788,31864,66,50,97,1,1,24.60360783491481
3310,65263,31048,68,50,97,1,1,14.786185599161737
3320,101372,48851,75,52,97,1,1,22.793782357896593
3330,63596,30092,67,43,97,1,1,18.61164515926804
3340,90531,43721,72,43,97,1,1,19.595489778167835
3350,70364,33581,68,35,97,1,1,18.953467023066754
3360,97379,46652,73,46,97,1,1,23.560486239022495
3370,95178,45715,72,47,97,1,1,20.4838075264762
3380,81634,38523,70,37,97,1,1,23.646780643791285
3390,70168,33853,68,49,97,1,1,26.872037155589027
3400,90043,42986,71,46,97,1,1,22.423489500487477
3410,103690,49653,74,40,97,1,1,24.818495727066548
3420,102424,49307,73,36,97,1,1,19.21696071318214
3430,79954,38796,69,30,97,1,1,20.905947160118455
3440,75542,36028,68,41,97,1,1,23.46366067641976
3450,94305,45011,70,48,97,1,1,20.88216166818724
3460,102772,49389,73,46,97,1,1,21.746745345182568
3470,102960,50038,72,46,97,1,1,24.314895962619484
3480,103100,49512,72,44,97,1,1,22.6250887392392
3490,78049,37335,67,39,97,1,1,21.73274726574095
3500,90594,43275,69,38,97,1,1,21.85224920287121
3510,95603,46343,74,35,97,1,1,20.144433440830277
3520,100188,48459,70,59,97,1,1,21.16741271081891
3530,103232,49465,72,38,97,1,1,19.610190609113154
3540,103886,50241,72,45,97,1,1,24.757339078944966
3550,101315,48881,70,45,97,1,1,19.36389151076301
3560,100419,48680,70,51,97,1,1,20.55958278803576
3570,103164,49056,70,50,97,1,1,23.072234004067383
3580,76340,36622,76,39,97,1,1,23.847008337541844
3590,102827,49372,71,52,97,1,1,21.78700589727836
3600,93593,44911,73,40,97,1,1,21.99564760360098
3610,103222,49590,70,41,97,1,1,23.873091846827105
3620,100305,48262,71,43,97,1,1,25.466955690017624
3630,98005,46995,71,38,97,1,1,25.1178153762037
3640,101820,48830,71,41,97,1,1,23.81252002972101
3650,95614,45512,71,42,97,1,1,22.85372857050825
3660,69693,32971,75,32,97,1,1,24.079333752726974
3670,95609,45748,71,51,97,1,1,19.827751544827812
3680,84250,40953,73,40,97,1,1,20.779108910525107
3690,102956,49398,69,49,97,1,1,20.338926568384323
3700,89183,42389,72,45,97,1,1,20.783671786157548
3710,72025,34758,74,43,97,1,1,17.174844122526487
3720,101286,48348,69,41,97,1,1,18.074375946842853
3730,99875,47642,69,34,97,1,1,22.593298776673404
3740,87654,41783,71,42,97,1,1,20.184342311836502
3750,102356,48991,68,43,97,1,1,21.471610297586167
3760,77356,36933,72,44,97,1,1,24.3424924029111
3770,80899,38467,71,37,97,1,1,20.200782131540628
3780,83324,40320,71,30,97,1,1,21.822596023893844
3790,69835,33694,73,42,97,1,1,21.236327272256194
3800,76684,36329,71,54,97,1,1,20.09304653524179
3810,68526,33117,73,39,97,1,1,23.745300592250757
3820,66674,32143,73,39,97,1,1,21.2515994920614
3830,99155,47957,68,43,97,1,1,25.57012201865576
3840,65493,31616,74,47,97,1,1,21.908493658932485
3850,102531,49391,66,36,97,1,1,20.679811326941312
3860,71949,34217,75,31,97,1,1,25.75209201106233
3870,95246,45343,68,44,97,1,1,22.89480919774067
3880,67035,32229,72,40,97,1,1,21.83513493070128
3890,76008,36600,70,46,97,1,1,22.20052227344011
3900,91583,43601,68,49,97,1,1,23.433875252572562
3910,66605,31739,73,46,97,1,1,20.507431277629912
3920,75412,35643,69,40,97,1,1,21.194948414636826
3930,83058,39772,75,36,97,1,1,22.119829589286407
3940,71881,34513,73,44,97,1,1,27.51247426196346
3950,70640,34007,73,27,97,1,1,20.232574545331374
3960,74773,36482,69,42,97,1,1,22.830529943667486
3970,80482,38406,68,47,97,1,1,24.890263057941343
3980,69343,33678,70,41,97,1,1,27.69892181327394
3990,80777,39080,74,37,97,1,1,18.84439011993054
4000,80881,38946,67,42,97,1,1,21.094701810633357
4010,66194,31656,69,51,97,1,1,24.459506577614526
4020,67786,33536,69,51,97,1,1,19.20893970975075
4030,65809,31677,70,44,97,1,1,25.28891732315455
4040,66532,32232,71,48,97,1,1,22.289413029619343
4050,87407,42139,74,44,97,1,1,24.976625977968464
4060,103306,49812,76,54,97,1,1,24.474804093842113
4070,90669,43657,74,41,97,1,1,26.363051578544066
4080,96955,46659,74,41,97,1,1,18.320318191436805
4090,68241,32986,70,43,97,1,1,25.43369278872448
4100,65900,32073,69,47,97,1,1,23.15423186151026
4110,69536,33539,70,41,97,1,1,17.605959243652773
4120,91376,43490,79,48,97,1,1,20.49421532367674
4130,71908,34359,70,42,97,1,1,28.116509190015332
4140,87218,41671,72,54,97,1,1,21.243414042911994
4150,80647,38492,71,57,97,1,1,17.38505665077551
4160,93841,44791,72,49,97,1,1,19.74708915598739
4170,94606,45478,73,48,97,1,1,24.07944396203316
4180,68066,32212,68,51,97,1,1,25.161459424942706
4190,97079,46659,72,40,97,1,1,24.674961104318697
4200,94583,45323,72,48,97,1,1,16.720270752798182
4210,98270,47032,72,52,97,1,1,24.727522359725057
4220,105543,50644,74,57,97,1,1,23.476583767132134
4230,66460,31686,66,26,97,1,1,22.10971235073561
4240,71837,35123,68,52,97,1,1,23.12587579365245
4250,78874,37988,69,46,97,1,1,20.979617293144788
4260,102070,49125,72,47,97,1,1,24.671562777924066
4270,91620,44090,70,53,97,1,1,19.472975656198418
4280,103736,49715,72,47,97,1,1,20.74147110802863
4290,104552,50289,73,49,97,1,1,24.32547111118366
4300,85802,40904,76,43,97,1,1,22.915033551235773
4310,72767,35003,77,32,97,1,1,20.1729636261419
4320,99913,47679,71,48,97,1,1,21.389082648293805
4330,102704,48962,73,48,97,1,1,22.032728339787226
4340,68671,33152,66,46,97,1,1,20.584613300584394
4350,91875,44118,69,47,97,1,1,25.936586371050822
4360,100429,48364,73,51,97,1,1,14.936132441176722
4370,84204,40282,68,39,97,1,1,23.66945196824705
4380,92861,44645,69,48,97,1,1,21.37334829516455
4390,93295,44818,69,37,97,1,1,24.61637152450167
4400,101923,49038,72,49,97,1,1,23.242778698470158
4410,95287,45987,73,43,97,1,1,17.627038960831552
4420,105861,50723,70,46,97,1,1,24.168857735936236
4430,102818,49040,69,31,97,1,1,17.05299324096881
4440,86772,41748,74,43,97,1,1,19.511000126162187
4450,76916,36984,74,60,97,1,1,12.82262965517004
4460,102093,49291,68,53,97,1,1,16.43976497213474
4470,85539,41198,73,46,97,1,1,26.4885341956451
4480,88817,42666,73,42,97,1,1,16.23846343986749
4490,96945,46804,72,42,97,1,1,18.588787482756974
4500,104463,50036,70,47,97,1,1,21.023262728257468
4510,104057,49649,69,48,97,1,1,21.292422721144675
4520,66678,31814,75,48,97,1,1,26.851275616944964
4530,77300,37161,73,43,97,1,1,25.474400076053005
4540,102682,48919,70,38,97,1,1,19.149692121487064
4550,100526,48370,70,33,97,1,1,24.643298015353444
4560,91027,43715,71,51,97,1,1,21.331145008262915
4570,98085,47753,66,33,97,1,1,16.946384003528888
4580,77955,37575,72,47,97,1,1,20.986812880748438
4590,98635,47023,79,42,97,1,1,20.52785018660758
4600,105260,50580,68,42,97,1,1,18.79079560584228
4610,67128,32372,75,46,97,1,1,24.6202286175319
4620,76257,37125,72,53,97,1,1,23.008605835595556
4630,66194,30842,73,35,97,1,1,19.40841908387601
4640,65828,31866,74,30,97,1,1,28.617264902252153
4650,85399,41240,70,43,97,1,1,24.941069289898117
4660,71244,34206,72,48,97,1,1,17.47983425876117
4670,73730,35140,75,41,97,1,1,26.678963260442522
4680,103110,49692,68,45,97,1,1,18.446239428235454
4690,71635,34330,74,41,97,1,1,21.661671433043832
4700,90820,43583,69,48,97,1,1,19.9816445620211
4710,81206,39134,70,44,97,1,1,21.85470762583413
4720,71016,34015,74,46,97,1,1,21.627442365958583
4730,104569,50048,78,45,97,1,1,12.637019895177303
4740,68874,32817,71,49,97,1,1,22.15836857736477
4750,66132,31890,72,36,97,1,1,23.8887623095046
4760,70973,34661,73,44,97,1,1,23.682236509664445
4770,105554,50498,78,50,97,1,1,21.867758747503483
4780,91704,44242,75,43,97,1,1,21.001378510541983
4790,66251,31386,71,47,97,1,1,18.78643731437805
4800,74542,35544,73,47,97,1,1,25.26322712938754
4810,84837,40518,74,27,97,1,1,24.12560141253745
4820,79220,37684,73,41,97,1,1,18.521796226898324
4830,67140,31693,70,49,97,1,1,24.656628353959853
4840,71494,33941,72,44,97,1,1,21.268661539914966
4850,83017,39974,73,45,97,1,1,23.174398132841155
4860,78842,37828,73,44,97,1,1,19.30517015430323
4870,85297,41156,73,38,97,1,1,15.020080599486507
4880,76044,35868,72,46,97,1,1,20.341531630615947
4890,95336,45747,74,42,97,1,1,20.159853755590017
4900,77271,37354,72,40,97,1,1,22.631495609377126
4910,99317,48237,74,42,97,1,1,20.00727506800227
4920,97510,46821,74,52,97,1,1,21.70537803437984
4930,101995,48980,74,50,97,1,1,21.889314713620053
4940,68055,32359,70,49,97,1,1,25.62470785416567
4950,103492,49832,74,52,97,1,1,23.12540420607812
4960,105976,50744,75,48,97,1,1,21.1566241013239
4970,67409,32149,69,48,97,1,1,18.355200142134194
4980,99846,47209,73,53,97,1,1,21.319045927979897
4990,83456,39938,71,49,97,1,1,25.35762235526548
5000,82807,40237,71,44,97,1,1,24.941735460578407
5010,96576,46438,72,48,97,1,1,22.532933073276425
5020,102156,49056,73,52,97,1,1,23.516192729771195
5030,103234,49677,73,44,97,1,1,23.89619725444395
5040,68296,32733,68,46,97,1,1,23.237601386946498
5050,75279,35961,69,49,97,1,1,19.631057797043585
5060,96765,45781,75,57,97,1,1,21.07551119215719
5070,105110,50169,73,55,97,1,1,22.10670031774039
5080,70694,34190,66,42,97,1,1,20.92819666330681
5090,93148,44318,71,47,97,1,1,23.708121925594746
5100,84297,40235,70,48,97,1,1,24.42440710748001
5110,84911,41000,76,59,97,1,1,24.90666263781858
5120,104453,50325,72,45,97,1,1,17.627215180957784
5130,104791,50292,73,51,97,1,1,24.786516428671767
5140,104083,49830,73,36,97,1,1,22.268159561413
5150,81920,39518,69,43,97,1,1,20.220231282805837
5160,103929,49967,72,58,97,1,1,19.626777503040614
5170,93429,45309,70,65,97,1,1,23.62491177629183
5180,104383,49908,71,41,97,1,1,22.053274825747994
