time,ir,red,bpm,hrv,spo2,fingerDetected,hrvReady,beatQuality
1820,88914,42973,98,17,95,1,1,22.87270502721713
1830,79876,38554,95,13,95,1,1,20.606159703277385
1840,69816,33835,90,13,95,1,1,21.408379784570737
1850,78610,37433,93,10,95,1,1,24.56611299137668
1860,84811,41172,95,14,95,1,1,19.84506917336809
1870,89832,42878,96,23,95,1,1,20.133327763175874
1880,79138,37895,92,18,95,1,1,19.066269510580348
1890,98619,47238,97,15,95,1,1,22.967555873026008
1900,87190,42349,94,26,95,1,1,24.785168462396335
1910,69956,34240,85,18,95,1,1,21.121676253344038
1920,87851,42306,93,22,95,1,1,21.140075310385125
1930,85157,40654,92,14,95,1,1,21.77873178300238
1940,80477,38634,90,17,95,1,1,16.605601205279306
1950,98169,46801,94,25,95,1,1,20.115166692906804
1960,77330,36983,88,17,95,1,1,21.642177590293638
1970,87046,41771,90,16,95,1,1,23.65041940688525
1980,99352,47334,93,10,95,1,1,22.61926753877534
1990,108404,51843,97,20,95,1,1,25.026186210588442
2000,95457,45985,91,15,95,1,1,17.74456130947616
2010,99010,47472,91,13,95,1,1,22.87032651782537
2020,101397,48814,92,13,95,1,1,22.19128381299806
2030,104575,50564,98,14,95,1,1,24.207013848918336
2040,103322,49390,92,11,95,1,1,21.348390294218824
2050,106233,50824,93,16,95,1,1,17.84958719485365
2060,103851,49656,91,15,95,1,1,20.40174782087949
2070,106081,50634,92,18,95,1,1,21.775562797688885
2080,105257,50993,91,10,95,1,1,26.488485267364982
2090,104121,49991,90,20,95,1,1,22.10577138001915
2100,101818,48738,95,24,95,1,1,18.526753180521595
2110,94436,45051,97,14,95,1,1,18.53115783669625
2120,106160,50993,92,10,95,1,1,17.697929722226032
2130,103333,49477,93,18,95,1,1,23.806631699564278
2140,101715,48431,93,19,95,1,1,25.687363452629178
2150,108398,51434,90,12,95,1,1,21.702814285979777
2160,107071,51053,90,14,95,1,1,24.62045287621781
2170,87695,41974,96,11,95,1,1,19.932251559604335
2180,90627,43498,95,18,95,1,1,18.04181590167517
2190,98891,47470,92,17,95,1,1,22.571559420417337
2200,69982,33439,100,19,95,1,1,21.483157250627087
2210,80631,38253,95,15,95,1,1,20.37358299803048
2220,77292,37243,96,10,95,1,1,24.475025649477452
2230,78123,37621,95,21,95,1,1,20.31972718950512
2240,92609,44326,91,13,95,1,1,22.122131191921472
2250,83428,40130,93,14,95,1,1,21.885478443826482
2260,74339,35471,95,17,95,1,1,22.529575073037897
2270,84291,40708,92,16,95,1,1,27.64912987820781
2280,90641,43528,91,13,95,1,1,19.42321522413988
2290,90135,43302,90,13,95,1,1,24.650085101885086
2300,67876,32566,96,10,95,1,1,19.90897680773966
2310,78241,37314,92,17,95,1,1,23.554169397347362
2320,68074,32474,96,18,95,1,1,24.843338040292302
2330,68645,32966,95,19,95,1,1,22.35194371083312
2340,70594,33874,97,17,95,1,1,18.765381945663965
2350,72819,34988,93,18,95,1,1,24.89625870769739
2360,71234,34205,96,17,95,1,1,22.53761278190513
2370,72160,34153,97,21,95,1,1,24.190218469448
2380,76572,36535,97,21,95,1,1,20.47948987520383
2390,75699,36809,90,12,95,1,1,26.37227241562263
2400,74248,35753,96,10,95,1,1,22.157446520706088
2410,68626,33579,92,13,95,1,1,20.09038256529962
2420,73293,35006,89,10,95,1,1,21.049573120538483
2430,69986,33254,94,15,95,1,1,22.512502602197923
2440,77165,37274,95,15,95,1,1,20.76280362984822
2450,79846,37877,96,16,95,1,1,27.864186074281683
2460,67567,32451,90,14,95,1,1,20.21392462219779
2470,70927,34401,92,18,95,1,1,22.353314323990734
2480,68964,33174,88,20,95,1,1,22.289563243493788
2490,69378,33177,91,13,95,1,1,23.116494825620542
2500,84458,40190,95,17,95,1,1,21.653098946807667
2510,91818,43823,96,12,95,1,1,23.079839690672408
2520,75132,36063,92,17,95,1,1,17.640689301829173
2530,96888,46579,96,16,95,1,1,21.29773819700408
2540,74920,36067,91,12,95,1,1,26.115040360699687
2550,87197,41910,93,16,95,1,1,23.477560194002727
2560,97241,46282,102,10,95,1,1,20.405620576376563
2570,92785,44160,94,14,95,1,1,24.906984597493626
2580,104659,50059,97,15,95,1,1,19.1207564411581
2590,97189,46611,94,12,95,1,1,19.00991942096686
2600,96300,46189,101,17,95,1,1,22.01126317654153
2610,101255,48704,94,18,95,1,1,19.427753210552318
2620,103038,49741,94,12,95,1,1,27.42619088542216
2630,105291,50222,97,10,95,1,1,17.702155126510384
2640,98161,47248,92,15,95,1,1,18.600579419610398
2650,91557,43108,91,14,95,1,1,21.437239900378604
2660,105327,50226,96,15,95,1,1,27.456000300027707
2670,86354,41600,100,22,95,1,1,21.38498697370189
2680,93658,44891,98,20,95,1,1,24.262830933086754
2690,98996,47824,97,12,95,1,1,19.718292801412566
2700,106233,51085,94,12,95,1,1,19.721419944002825
2710,104179,49932,94,14,95,1,1,21.92208074203746
2720,68986,33181,102,12,95,1,1,19.193315032576116
2730,105522,50856,93,16,95,1,1,23.702748108254433
2740,104677,50205,90,15,95,1,1,20.029110362286893
2750,102905,48892,94,18,95,1,1,22.10878991436736
2760,91373,44083,96,15,95,1,1,22.533523980153035
2770,97701,46781,88,14,95,1,1,23.922088222827195
2780,86202,41717,96,21,95,1,1,26.23866465270404
2790,99927,48390,94,23,95,1,1,28.03833884668593
2800,84851,40662,96,22,95,1,1,22.032118683073993
2810,100297,48084,93,12,95,1,1,21.11138991987961
2820,85171,41173,95,15,95,1,1,23.76219034429428
2830,106758,51111,89,13,95,1,1,20.345801525844898
2840,76672,37175,96,16,95,1,1,22.469106315300092
2850,95548,46100,92,20,95,1,1,20.634802526749926
2860,105780,51070,88,25,95,1,1,17.606386012310512
2870,97690,47190,91,20,95,1,1,22.416875560089036
2880,81473,39078,94,15,95,1,1,23.217191014627453
2890,94302,45031,91,12,95,1,1,22.606281288618668
2900,89463,42742,92,19,95,1,1,18.84907678506969
2910,78000,37163,93,10,95,1,1,23.40404371414281
2920,86751,41936,91,19,95,1,1,19.473736308199395
2930,104194,49681,88,16,95,1,1,18.192132076006732
2940,67928,32832,96,16,95,1,1,24.228795245090893
2950,72757,35469,93,16,95,1,1,17.063222322431905
2960,72770,35022,93,14,95,1,1,23.951275360552053
2970,68614,32546,96,16,95,1,1,21.149840748751032
2980,76163,36562,91,11,95,1,1,21.136026221757522
2990,71454,34110,96,15,95,1,1,24.151857716145816
3000,68156,32605,94,16,95,1,1,20.175887164388477
3010,69210,33101,92,15,95,1,1,18.783837467463453
3020,71431,34392,96,19,95,1,1,20.359866705010838
3030,75094,36373,90,18,95,1,1,25.57976336726611
3040,74155,35847,96,24,95,1,1,19.454434126783152
3050,69280,32960,93,14,95,1,1,25.9203821431391
3060,78758,37526,89,12,95,1,1,18.273996754151774
3070,71069,34476,94,16,95,1,1,21.199264475737365
3080,67945,32593,92,15,95,1,1,24.769609640356652
3090,73355,35492,94,14,95,1,1,20.311861346882257
3100,80012,38138,87,16,95,1,1,22.551893975281658
3110,71318,34420,93,19,95,1,1,24.343343951229784
3120,86292,41448,95,18,95,1,1,26.857652723714477
3130,71769,34789,92,16,95,1,1,20.55279919646177
3140,87351,41750,95,11,95,1,1,17.59315007768933
3150,96396,46643,102,14,95,1,1,19.986398713053593
3160,94130,45408,95,17,95,1,1,19.374400663153075
3170,104514,50472,100,17,95,1,1,20.629469870773818
3180,101206,48576,96,19,95,1,1,21.36843413489171
3190,82148,40036,92,10,95,1,1,19.61197175027785
3200,81474,38600,92,17,95,1,1,26.19776136671145
3210,106070,50740,96,18,95,1,1,19.605282407601756
3220,104285,49923,98,19,95,1,1,23.331736608890612
3230,100100,48700,94,16,95,1,1,19.625485240724167
3240,95139,46181,93,15,95,1,1,21.981916424690098
3250,94137,45530,93,15,95,1,1,23.718798050854776
3260,105060,50306,95,11,95,1,1,24.170996922260105
3270,97170,47268,93,12,95,1,1,23.41695435340912
3280,103876,50461,97,15,95,1,1,25.287129055216326
3290,68469,32285,87,11,95,1,1,20.16203989725159
3300,100934,48460,92,18,95,1,1,20.20155844128071
3310,84542,40722,89,12,95,1,1,19.480119971883777
3320,103861,50067,93,16,95,1,1,21.80773666204167
3330,86823,41559,89,11,95,1,1,23.444670050101845
3340,78448,38090,88,10,95,1,1,20.327547332944118
3350,105022,50893,92,18,95,1,1,14.390039724054283
3360,88813,42959,97,16,95,1,1,18.897055023288253
3370,105589,50862,92,20,95,1,1,20.73116732346874
3380,77449,36682,86,16,95,1,1,17.66532693855223
3390,104974,50594,91,11,95,1,1,21.73502060046684
3400,104642,50104,93,14,95,1,1,22.77486254067018
3410,103446,49727,90,16,95,1,1,22.31497441097741
3420,106621,51270,91,19,95,1,1,22.934575963821327
3430,106109,50695,91,10,95,1,1,20.70294707372112
3440,91851,43872,94,12,95,1,1,24.356193454857365
3450,66297,31524,99,15,95,1,1,19.93280388305057
3460,73181,35041,97,16,95,1,1,22.25041495119976
3470,71253,34333,97,18,95,1,1,25.13282866368801
3480,105390,50729,89,17,95,1,1,22.95232960275178
3490,70880,34203,100,11,95,1,1,18.692499793733102
3500,105248,49852,90,17,95,1,1,20.58868757645235
3510,68388,32855,97,13,95,1,1,22.892060728960285
3520,96921,47134,91,16,95,1,1,22.28303763826502
3530,68251,32481,96,13,95,1,1,25.376473362429603
3540,70229,33613,97,12,95,1,1,25.150788558304047
3550,95954,46452,85,20,95,1,1,23.89433420132795
3560,91069,43486,91,21,95,1,1,22.37389065474303
3570,82413,39319,92,14,95,1,1,18.695875042081255
3580,72205,34681,94,16,95,1,1,22.224645365379924
3590,71400,34293,94,11,95,1,1,21.003452796607704
3600,69669,33297,96,16,95,1,1,21.69737983136469
3610,74742,35624,93,16,95,1,1,19.69100112716151
3620,70850,33802,93,21,95,1,1,21.712550205581618
3630,84352,40513,98,15,95,1,1,21.893247803100635
3640,76675,36794,91,17,95,1,1,19.06773744271134
3650,74962,35592,96,12,95,1,1,17.78942666814841
3660,67906,32837,93,18,95,1,1,20.665746482053628
3670,70380,33615,92,14,95,1,1,20.47764731506145
3680,92505,44918,88,11,95,1,1,18.071554098657906
3690,90194,44013,88,11,95,1,1,19.171398003625633
3700,71293,34457,94,14,95,1,1,22.929785524023842
3710,92202,44957,97,21,95,1,1,22.354599745074285
3720,67501,32126,92,11,95,1,1,21.78445220969082
3730,86476,41521,96,10,95,1,1,21.109542254442037
3740,69979,33283,90,14,95,1,1,22.56514694658107
3750,106453,51074,99,20,95,1,1,20.744339112512918
3760,81992,39043,94,22,95,1,1,22.925122016073257
3770,105688,50630,98,19,95,1,1,23.919606302064025
3780,104611,49793,97,17,95,1,1,19.152855845262774
3790,107053,51018,98,16,95,1,1,19.33750037379493
3800,86561,41184,94,22,95,1,1,17.76448944130382
3810,68539,32400,90,15,95,1,1,23.871470431667866
3820,107067,51677,97,16,95,1,1,22.70034079820819
3830,105625,50805,96,20,95,1,1,18.87613097916469
3840,106318,50649,98,20,95,1,1,26.357353559945167
3850,104074,50256,98,17,95,1,1,19.349048030514588
3860,92204,44398,93,21,95,1,1,24.456201402519213
3870,98218,46607,94,21,95,1,1,20.890944807558895
3880,81682,39736,91,12,95,1,1,23.217175586325723
3890,106327,50657,96,10,95,1,1,22.169725963522698
3900,106884,51379,95,18,95,1,1,26.657549691910877
3910,79076,37738,90,17,95,1,1,18.56003694033522
3920,107871,51452,95,17,95,1,1,18.652544350691414
3930,99949,47745,93,13,95,1,1,24.672613859512737
3940,101258,48177,93,11,95,1,1,26.504193325633622
3950,106031,51042,93,12,95,1,1,27.027419003549387
3960,106760,51557,93,19,95,1,1,22.870374341057794
3970,102330,48670,96,13,95,1,1,21.348144817502693
3980,105043,50412,92,17,95,1,1,19.581738423816294
3990,74740,35901,88,12,95,1,1,25.200804999869938
4000,102101,48517,95,14,95,1,1,23.942468456302095
4010,92008,44073,89,13,95,1,1,22.99576978893327
4020,93749,44960,96,16,95,1,1,21.729998807894543
4030,83912,39877,96,18,95,1,1,26.184156468693658
4040,105839,50817,93,13,95,1,1,21.683171554519273
4050,84175,40305,96,21,95,1,1,23.52209028160145
4060,101761,49406,94,16,95,1,1,15.081960372976877
4070,108868,52350,92,17,95,1,1,24.389983980239148
4080,104844,50153,92,15,95,1,1,22.383729245504803
4090,82006,39362,95,21,95,1,1,19.83929455253153
4100,75613,36912,96,17,95,1,1,21.78277814566027
4110,107293,51121,91,21,95,1,1,21.37219366886779
4120,80621,38783,95,15,95,1,1,14.416454488601971
4130,81121,38414,94,17,95,1,1,16.57840394747968
4140,76629,36781,95,18,95,1,1,11.480864101289395
4150,92922,44399,93,13,95,1,1,25.50776933954047
4160,77124,36905,94,18,95,1,1,22.554630420500583
4170,99453,47965,91,11,95,1,1,18.877413611363256
4180,96254,46246,91,10,95,1,1,20.73150862500465
4190,75389,36240,94,10,95,1,1,19.07527575545711
4200,72602,34946,95,10,95,1,1,24.651693283076845
4210,71560,33955,94,13,95,1,1,23.66916976611005
4220,81350,39729,92,16,95,1,1,19.829028308372983
4230,69341,33528,94,19,95,1,1,30.40458958210966
4240,100363,48214,90,12,95,1,1,19.248027065590346
4250,68988,33237,95,12,95,1,1,23.05803872112625
4260,72334,34359,93,16,95,1,1,19.457648331638087
4270,72373,34627,93,14,95,1,1,21.491535641861123
4280,89134,43253,90,14,95,1,1,20.174163224663953
4290,98484,47438,89,13,95,1,1,15.590570360609549
4300,70052,33747,93,15,95,1,1,18.159463424728248
4310,77633,37540,91,28,95,1,1,22.478062128264426
4320,105485,50440,87,23,95,1,1,20.610168946200268
4330,83315,39760,96,11,95,1,1,20.73527396906838
4340,92918,44576,97,21,95,1,1,29.055010413031372
4350,93068,45003,96,10,95,1,1,22.699824370537087
4360,78015,37213,90,20,95,1,1,30.12767588251409
4370,71856,34090,91,15,95,1,1,19.07570928036091
4380,68921,32617,92,12,95,1,1,26.08868010759385
4390,94525,45414,87,15,95,1,1,16.69773696506028
4400,78809,38330,94,16,95,1,1,20.38519756185166
4410,75804,35491,93,15,95,1,1,20.290760617759283
4420,81524,39882,93,18,95,1,1,20.558722875500187
4430,82731,40822,93,10,95,1,1,16.365592611179085
4440,78425,37519,93,14,95,1,1,24.34753284142058
4450,96446,46275,94,10,95,1,1,23.86584855563686
4460,104527,50430,96,10,95,1,1,23.51586435110392
4470,104957,50598,95,15,95,1,1,21.764420641202253
4480,105058,50625,95,13,95,1,1,20.434066718970954
4490,70006,33048,89,11,95,1,1,22.766477650622786
4500,105839,50807,95,10,95,1,1,20.938127849549442
4510,108762,52264,95,15,95,1,1,16.3137937156645
4520,107678,51559,96,14,95,1,1,19.791658694072854
4530,75266,36515,90,20,95,1,1,28.294830355168635
4540,108156,52073,95,15,95,1,1,20.417180940100913
4550,107657,51629,95,18,95,1,1,19.229037561707553
4560,85523,40985,91,20,95,1,1,17.59752309872316
4570,99053,47455,92,10,95,1,1,23.184668577541114
4580,74005,35227,89,18,95,1,1,18.107059842383787
4590,108357,51608,93,19,95,1,1,22.36231074537362
4600,91534,43803,91,13,95,1,1,19.953495739344785
4610,103808,49839,92,14,95,1,1,22.25264775286251
4620,71585,34449,99,16,95,1,1,22.408687047820774
4630,106436,51529,94,23,95,1,1,21.144650803306977
4640,97546,46608,95,12,95,1,1,25.26366186464467
4650,80131,38316,97,13,95,1,1,24.6142831399206
4660,90785,43958,90,16,95,1,1,28.527287050831973
4670,108731,52236,92,16,95,1,1,24.316724641492996
4680,102471,49402,94,12,95,1,1,23.93401916879137
4690,101294,48973,94,20,95,1,1,20.13243843247918
4700,98372,47734,90,16,95,1,1,25.16179480288656
4710,77157,37152,96,18,95,1,1,21.479873944480325
4720,83684,39622,95,16,95,1,1,20.30202106325993
4730,71311,34375,98,14,95,1,1,23.43516903885863
4740,78784,38142,95,16,95,1,1,19.57923290634368
4750,79708,37864,95,10,95,1,1,18.27120965357308
4760,90050,43488,100,15,95,1,1,18.77831618276746
4770,107450,52086,91,17,95,1,1,25.461050938444544
4780,87301,41973,94,15,95,1,1,21.412144413625093
4790,94337,44968,88,20,95,1,1,22.75247631937912
4800,99229,47132,92,15,95,1,1,21.34908944639045
4810,108705,52553,89,18,95,1,1,23.03358767978929
4820,89857,42993,99,15,95,1,1,12.95033055853627
4830,70320,34100,95,13,95,1,1,18.629380644132176
4840,72054,34563,94,19,95,1,1,20.988544697347653
4850,104574,50089,90,12,95,1,1,13.675521063733695
4860,74933,35864,97,11,95,1,1,28.445738814556098
4870,86202,41002,92,16,95,1,1,22.909837733499984
4880,108927,51875,89,20,95,1,1,20.29212343699529
4890,70057,33599,95,11,95,1,1,19.73948229655176
4900,97614,46751,90,15,95,1,1,20.499871470567932
4910,90826,43454,91,20,95,1,1,20.852330287251096
4920,95675,45778,90,15,95,1,1,23.148319790025297
4930,105868,51140,101,17,95,1,1,23.735251207519095
4940,86528,41850,96,15,95,1,1,21.56987675904581
4950,87208,41660,90,17,95,1,1,23.258370054186766
4960,94886,45402,89,13,95,1,1,22.9702365196084
4970,96630,47185,89,13,95,1,1,24.1823551066949
4980,82962,40284,95,14,95,1,1,17.89442613006693
4990,72668,34694,94,12,95,1,1,17.427507094917896
5000,107299,51119,99,13,95,1,1,25.219363956114194
5010,84208,40411,95,17,95,1,1,26.002343452403075
5020,74390,36068,93,17,95,1,1,19.599173578204923
5030,107292,51757,97,15,95,1,1,18.62373396014963
5040,83974,40806,94,12,95,1,1,25.04851748458176
5050,75909,36300,90,19,95,1,1,23.560091217287557
5060,109650,52823,97,21,95,1,1,22.946452184981773
5070,107043,51121,97,17,95,1,1,25.092058384643654
5080,80430,38763,93,16,95,1,1,22.628870674895385
5090,74383,35995,92,13,95,1,1,17.478237497066328
5100,99040,47553,98,18,95,1,1,20.318006310864043
5110,93387,45202,94,10,95,1,1,22.787320644275162
5120,103082,49625,95,13,95,1,1,20.517336970549767
5130,103654,49548,94,11,95,1,1,19.944447201086177
5140,70592,33858,91,11,95,1,1,23.249363251848074
5150,77626,37462,88,17,95,1,1,21.57338697957771
5160,100532,47861,97,22,95,1,1,23.333455137624192
5170,70460,34106,90,26,95,1,1,22.805664465238454
5180,108399,52247,95,16,95,1,1,23.21325487455296
