time,ir,red,bpm,hrv,spo2,fingerDetected,hrvReady,beatQuality
121447,180849,150525,88.0,9.35,95,1,1,60.28
121467,180897,150531,88.0,9.35,95,1,1,60.3
121497,180917,150416,88.0,9.35,95,1,1,60.31
121517,180862,150489,88.0,9.35,95,1,1,60.29
121547,180828,150510,88.0,9.35,95,1,1,60.28
121566,180859,150500,88.0,9.35,95,1,1,60.29
121596,180917,150517,88.0,9.35,95,1,1,60.31
121616,180827,150491,88.0,9.35,95,1,1,60.28
121646,180669,150418,88.0,9.35,95,1,1,60.22
121666,180706,150414,88.0,9.35,95,1,1,60.24
121696,180616,150419,88.0,9.35,95,1,1,60.21
121716,180596,150382,88.0,9.35,95,1,1,60.2
121746,180632,150422,88.0,9.35,95,1,1,60.21
121766,180606,150424,88.0,9.35,95,1,1,60.2
121796,180581,150323,88.0,9.35,95,1,1,60.19
121816,180585,150350,88.0,9.35,95,1,1,60.19
121846,180580,150409,88.0,9.35,95,1,1,60.19
121866,180635,150310,88.0,9.35,95,1,1,60.21
121896,180749,150394,88.0,9.35,95,1,1,60.25
121916,180651,150373,88.0,9.35,95,1,1,60.22
121945,180599,150304,88.0,9.35,95,1,1,60.2
121965,180702,150392,88.0,9.35,95,1,1,60.23
121995,180629,150332,88.0,9.35,95,1,1,60.21
122015,180516,150363,88.0,9.35,95,1,1,60.17
122045,180652,150354,88.0,9.35,95,1,1,60.22
122065,180630,150325,88.0,9.35,95,1,1,60.21
122095,180609,150306,88.0,9.35,95,1,1,60.2
122115,180726,150312,88.0,9.35,95,1,1,60.24
122145,180651,150337,88.0,9.35,95,1,1,60.22
122165,180615,150265,88.0,9.35,95,1,1,60.21
122195,180609,150322,88.0,9.35,95,1,1,60.2
122215,180674,150354,88.0,9.35,95,1,1,60.22
122245,180700,150284,88.0,9.35,95,1,1,60.23
122265,180724,150316,88.0,9.35,95,1,1,60.24
122295,180623,150370,88.0,9.35,95,1,1,60.21
122314,180634,150351,88.0,9.35,95,1,1,60.21
122344,180783,150376,88.0,9.35,95,1,1,60.26
122364,180702,150348,88.0,9.35,95,1,1,60.23
122394,180734,150379,88.0,9.35,95,1,1,60.24
122414,180856,150469,88.0,9.35,95,1,1,60.29
122444,180799,150443,88.0,9.35,95,1,1,60.27
122464,180784,150400,88.0,9.35,95,1,1,60.26
122494,180846,150376,88.0,9.35,95,1,1,60.28
122514,180855,150399,88.0,9.35,95,1,1,60.28
122544,180857,150381,88.0,9.35,95,1,1,60.29
122564,180824,150477,88.0,9.35,95,1,1,60.27
122594,180762,150412,88.0,9.35,95,1,1,60.25
122614,180706,150375,88.0,9.35,95,1,1,60.24
122644,180715,150335,88.0,9.35,95,1,1,60.24
122664,180736,150430,88.0,9.35,95,1,1,60.25
122693,180595,150373,88.0,9.35,95,1,1,60.2
122713,180694,150406,88.0,9.35,95,1,1,60.23
122743,180694,150384,88.0,9.35,95,1,1,60.23
122763,180690,150383,88.0,9.35,95,1,1,60.23
122793,180721,150389,88.0,9.35,95,1,1,60.24
122813,180761,150396,88.0,9.35,95,1,1,60.25
122843,180731,150336,88.0,9.35,95,1,1,60.24
122863,180687,150409,88.0,9.35,95,1,1,60.23
122893,180721,150411,88.0,9.35,95,1,1,60.24
122913,180748,150348,88.0,9.35,95,1,1,60.25
122943,180686,150351,88.0,9.35,95,1,1,60.23
122963,180706,150476,88.0,9.35,95,1,1,60.24
122993,180723,150372,88.0,9.35,95,1,1,60.24
123013,180798,150365,88.0,9.35,95,1,1,60.27
123043,180717,150434,88.0,9.35,95,1,1,60.24
123063,180747,150407,88.0,9.35,95,1,1,60.25
123092,180806,150429,88.0,9.35,95,1,1,60.27
123112,180785,150372,88.0,9.35,95,1,1,60.26
123142,180757,150370,88.0,9.35,95,1,1,60.25
123162,180670,150394,88.0,9.35,95,1,1,60.22
123192,180726,150411,88.0,9.35,95,1,1,60.24
123212,180791,150434,88.0,9.35,95,1,1,60.26
123242,180798,150465,88.0,9.35,95,1,1,60.27
123262,180777,150497,88.0,9.35,95,1,1,60.26
123292,180736,150344,88.0,9.35,95,1,1,60.25
123312,180715,150338,88.0,9.35,95,1,1,60.24
123342,180709,150455,88.0,9.35,95,1,1,60.24
123362,180696,150393,88.0,9.35,95,1,1,60.23
123392,180687,150319,88.0,9.35,95,1,1,60.23
123412,180770,150405,88.0,9.35,95,1,1,60.26
123442,180617,150342,92.0,9.35,95,1,1,60.21
123461,180495,150236,92.0,9.35,95,1,1,60.17
123491,180470,150198,92.0,9.35,95,1,1,60.16
123511,180431,150225,92.0,9.35,95,1,1,60.14
123541,180232,150127,92.0,9.35,95,1,1,60.08
123561,180258,150083,92.0,9.35,95,1,1,60.09
123591,180227,150010,92.0,9.35,95,1,1,60.08
123611,180138,149992,92.0,9.35,95,1,1,60.05
123641,180181,150073,92.0,9.35,95,1,1,60.06
123661,180098,149988,92.0,9.35,95,1,1,60.03
123691,180071,149908,92.0,9.35,95,1,1,60.02
123711,180159,150014,92.0,9.35,95,1,1,60.05
123741,180128,149974,92.0,9.35,95,1,1,60.04
123761,180081,149930,92.0,9.35,95,1,1,60.03
123791,180207,149984,92.0,9.35,95,1,1,60.07
123811,180108,149944,92.0,9.35,95,1,1,60.04
123840,180020,149975,92.0,9.35,95,1,1,60.01
123860,180136,149949,92.0,9.35,95,1,1,60.05
123890,180142,150005,92.0,9.35,95,1,1,60.05
123910,180122,149933,92.0,9.35,95,1,1,60.04
123940,180188,150001,92.0,9.35,95,1,1,60.06
123960,180255,149996,92.0,9.35,95,1,1,60.08
123990,180245,149997,92.0,9.35,95,1,1,60.08
124010,180205,149950,92.0,9.35,95,1,1,60.07
124040,180279,150043,92.0,9.35,95,1,1,60.09
124060,180221,150014,92.0,9.35,95,1,1,60.07
124090,180266,150020,92.0,9.35,95,1,1,60.09
124110,180330,150208,92.0,9.35,95,1,1,60.11
124140,180372,150118,92.0,9.35,95,1,1,60.12
124160,180377,150052,92.0,9.35,95,1,1,60.13
124190,180477,150111,92.0,9.35,95,1,1,60.16
124210,180448,150154,92.0,9.35,95,1,1,60.15
124239,180440,150161,92.0,9.35,95,1,1,60.15
124259,180586,150242,92.0,9.35,95,1,1,60.2
124289,180479,150204,92.0,9.35,95,1,1,60.16
124309,180502,150243,92.0,9.35,95,1,1,60.17
124339,180506,150188,92.0,9.35,95,1,1,60.17
124359,180563,150258,92.0,9.35,95,1,1,60.19
124389,180615,150255,92.0,9.35,95,1,1,60.21
124409,180531,150341,92.0,9.35,95,1,1,60.18
124439,180478,150191,92.0,9.35,95,1,1,60.16
124459,180384,150136,92.0,9.35,95,1,1,60.13
124489,180428,150257,92.0,9.35,95,1,1,60.14
124509,180429,150222,92.0,9.35,95,1,1,60.14
124539,180405,150177,92.0,9.35,95,1,1,60.13
124559,180426,150165,92.0,9.35,95,1,1,60.14
124589,180438,150178,92.0,9.35,95,1,1,60.15
124608,180371,150215,92.0,9.35,95,1,1,60.12
124638,180545,150201,92.0,9.35,95,1,1,60.18
124658,180401,150232,92.0,9.35,95,1,1,60.13
124688,180579,150257,101.0,9.63,95,1,1,60.19
124708,180624,150287,101.0,9.63,95,1,1,60.21
124738,180662,150355,101.0,9.63,95,1,1,60.22
124758,180680,150377,101.0,9.63,95,1,1,60.23
124788,180788,150401,101.0,9.63,95,1,1,60.26
124808,180778,150414,101.0,9.63,95,1,1,60.26
124838,180817,150437,101.0,9.63,95,1,1,60.27
124858,180848,150473,101.0,9.63,95,1,1,60.28
124888,180876,150544,101.0,9.63,95,1,1,60.29
124908,180902,150441,101.0,9.63,95,1,1,60.3
124938,180953,150486,101.0,9.63,95,1,1,60.32
124958,180932,150578,101.0,9.63,95,1,1,60.31
124987,181035,150583,101.0,9.63,95,1,1,60.35
125007,181050,150547,101.0,9.63,95,1,1,60.35
125037,181029,150583,101.0,9.63,95,1,1,60.34
125057,181012,150560,101.0,9.63,95,1,1,60.34
125087,180991,150569,101.0,9.63,95,1,1,60.33
125107,181035,150546,101.0,9.63,95,1,1,60.35
125137,181121,150573,101.0,9.63,95,1,1,60.37
125157,181103,150619,101.0,9.63,95,1,1,60.37
125187,181003,150605,101.0,9.63,95,1,1,60.33
125207,180996,150506,101.0,9.63,95,1,1,60.33
125237,180960,150480,101.0,9.63,95,1,1,60.32
125257,181084,150670,101.0,9.63,95,1,1,60.36
125287,180989,150499,101.0,9.63,95,1,1,60.33
125307,180937,150494,101.0,9.63,95,1,1,60.31
125337,180889,150498,101.0,9.63,95,1,1,60.3
125357,180739,150491,101.0,9.63,95,1,1,60.25
125386,180728,150372,101.0,9.63,95,1,1,60.24
125406,180773,150384,101.0,9.63,95,1,1,60.26
125436,180669,150378,101.0,9.63,95,1,1,60.22
125456,180606,150416,101.0,9.63,95,1,1,60.2
125486,180713,150404,101.0,9.63,95,1,1,60.24
125506,180650,150411,101.0,9.63,95,1,1,60.22
125536,180627,150351,101.0,9.63,95,1,1,60.21
125556,180663,150327,101.0,9.63,95,1,1,60.22
125586,180661,150403,101.0,9.63,95,1,1,60.22
125606,180650,150284,101.0,9.63,95,1,1,60.22
125636,180652,150338,101.0,9.63,95,1,1,60.22
125656,180660,150397,101.0,9.63,95,1,1,60.22
125686,180629,150294,101.0,9.63,95,1,1,60.21
125706,180687,150340,101.0,9.63,95,1,1,60.23
125736,180723,150324,101.0,9.63,95,1,1,60.24
125755,180632,150335,101.0,9.63,95,1,1,60.21
125785,180734,150347,101.0,9.63,95,1,1,60.24
125805,180717,150355,101.0,9.63,95,1,1,60.24
125835,180601,150298,101.0,9.63,95,1,1,60.2
125855,180676,150389,101.0,9.63,95,1,1,60.23
125885,180619,150301,101.0,9.63,95,1,1,60.21
125905,180649,150263,101.0,9.63,95,1,1,60.22
125935,180685,150333,101.0,9.63,95,1,1,60.23
125955,180637,150362,101.0,9.63,95,1,1,60.21
125985,180633,150283,101.0,9.63,95,1,1,60.21
126005,180676,150290,101.0,9.63,95,1,1,60.23
126035,180755,150445,101.0,9.63,95,1,1,60.25
126055,180771,150416,101.0,9.63,95,1,1,60.26
126085,180690,150290,101.0,9.63,95,1,1,60.23
126105,180712,150285,101.0,9.63,95,1,1,60.24
126135,180602,150298,101.0,9.63,95,1,1,60.2
126154,180641,150362,101.0,9.63,95,1,1,60.21
126184,180686,150343,101.0,9.63,95,1,1,60.23
126204,180541,150217,101.0,9.63,95,1,1,60.18
126234,180380,150194,101.0,9.63,95,1,1,60.13
126254,180391,150192,101.0,9.63,95,1,1,60.13
126284,180370,150176,101.0,9.63,95,1,1,60.12
126304,180396,150169,101.0,9.63,95,1,1,60.13
126334,180338,150137,101.0,9.63,95,1,1,60.11
126354,180371,150157,101.0,9.63,95,1,1,60.12
126384,180363,150079,101.0,9.63,95,1,1,60.12
126404,180321,150114,101.0,9.63,95,1,1,60.11
126434,180248,150092,101.0,9.63,95,1,1,60.08
126454,180277,150026,101.0,9.63,95,1,1,60.09
126484,180332,150092,101.0,9.63,95,1,1,60.11
126504,180332,150155,101.0,9.63,95,1,1,60.11
126533,180256,150109,101.0,9.63,95,1,1,60.09
126553,180350,150091,105.0,9.47,95,1,1,60.12
126583,180338,150082,105.0,9.47,95,1,1,60.11
126603,180286,150059,105.0,9.47,95,1,1,60.1
126633,180305,150130,105.0,9.47,95,1,1,60.1
126653,180362,150138,105.0,9.47,95,1,1,60.12
126683,180347,150151,105.0,9.47,95,1,1,60.12
126703,180342,150075,105.0,9.47,95,1,1,60.11
126733,180329,150156,105.0,9.47,95,1,1,60.11
126753,180344,150126,105.0,9.47,95,1,1,60.11
126783,180371,150039,105.0,9.47,95,1,1,60.12
126803,180400,150108,105.0,9.47,95,1,1,60.13
126833,180351,150071,105.0,9.47,95,1,1,60.12
126853,180376,150071,105.0,9.47,95,1,1,60.13
126883,180502,150070,105.0,9.47,95,1,1,60.17
126903,180406,150079,105.0,9.47,95,1,1,60.14
126932,180345,150112,105.0,9.47,95,1,1,60.12
126952,180501,150098,105.0,9.47,95,1,1,60.17
126982,180481,150137,105.0,9.47,95,1,1,60.16
127002,180481,150165,105.0,9.47,95,1,1,60.16
127032,180455,150169,105.0,9.47,95,1,1,60.15
127052,180460,150155,105.0,9.47,95,1,1,60.15
127082,180464,150168,105.0,9.47,95,1,1,60.15
127102,180468,150185,105.0,9.47,95,1,1,60.16
127132,180452,150158,105.0,9.47,95,1,1,60.15
127152,180402,150121,105.0,9.47,95,1,1,60.13
127182,180408,150135,105.0,9.47,97.0,1,1,60.14
127202,180306,150185,105.0,9.47,97.0,1,1,60.1
127232,180345,150096,105.0,9.47,97.0,1,1,60.12
127252,180286,150016,105.0,9.47,97.0,1,1,60.1
127282,180380,150131,105.0,9.47,97.0,1,1,60.13
127302,180394,150189,105.0,9.47,97.0,1,1,60.13
127331,180502,150219,105.0,9.47,97.0,1,1,60.17
127351,180560,150156,105.0,9.47,97.0,1,1,60.19
127381,180456,150269,105.0,9.47,97.0,1,1,60.15
127401,180580,150248,105.0,9.47,97.0,1,1,60.19
127431,180640,150303,105.0,9.47,97.0,1,1,60.21
127451,180645,150338,105.0,9.47,97.0,1,1,60.22
127481,180701,150318,105.0,9.47,97.0,1,1,60.23
127501,180665,150403,105.0,9.47,97.0,1,1,60.22
127531,180676,150286,105.0,9.47,97.0,1,1,60.23
127551,180692,150258,105.0,9.47,97.0,1,1,60.23
127581,180707,150381,105.0,9.47,97.0,1,1,60.24
127601,180787,150371,105.0,9.47,97.0,1,1,60.26
127631,180722,150325,105.0,9.47,97.0,1,1,60.24
127651,180696,150344,105.0,9.47,97.0,1,1,60.23
127681,180625,150303,105.0,9.47,97.0,1,1,60.21
127700,180652,150320,105.0,9.47,97.0,1,1,60.22
127730,180924,150428,105.0,9.47,97.0,1,1,60.31
127750,180927,150456,105.0,9.47,97.0,1,1,60.31
127780,180843,150461,105.0,9.47,97.0,1,1,60.28
127800,180758,150382,105.0,9.47,99.0,1,1,60.25
127830,180773,150364,105.0,9.47,99.0,1,1,60.26
127850,180887,150415,105.0,9.47,99.0,1,1,60.3
127880,180968,150550,105.0,9.47,99.0,1,1,60.32
127900,180914,150523,105.0,9.47,99.0,1,1,60.3
127930,180797,150383,105.0,9.47,99.0,1,1,60.27
127950,180846,150411,105.0,9.47,99.0,1,1,60.28
127980,180958,150369,105.0,9.47,99.0,1,1,60.32
128000,180847,150451,105.0,9.47,99.0,1,1,60.28
128030,180740,150375,105.0,9.47,99.0,1,1,60.25
128050,180617,150345,105.0,9.47,99.0,1,1,60.21
128079,180539,150302,105.0,9.47,99.0,1,1,60.18
128099,180525,150239,105.0,9.47,99.0,1,1,60.17
128129,180524,150164,105.0,9.47,99.0,1,1,60.17
128149,180445,150249,105.0,9.47,99.0,1,1,60.15
128179,180564,150225,105.0,9.47,99.0,1,1,60.19
128199,180533,150261,105.0,9.47,99.0,1,1,60.18
128229,180490,150221,105.0,9.47,99.0,1,1,60.16
128249,180465,150172,105.0,9.47,99.0,1,1,60.15
128279,180509,150336,105.0,9.47,99.0,1,1,60.17
128299,180598,150277,105.0,9.47,99.0,1,1,60.2
128329,180649,150244,105.0,9.47,99.0,1,1,60.22
128349,180695,150310,105.0,9.47,99.0,1,1,60.23
128379,180643,150383,105.0,9.47,99.0,1,1,60.21
128399,180633,150345,105.0,9.47,99.0,1,1,60.21
128429,180646,150291,105.0,9.47,100.0,1,1,60.22
128449,180675,150312,105.0,9.47,100.0,1,1,60.22
128478,180531,150368,105.0,9.47,100.0,1,1,60.18
128498,180643,150279,105.0,9.47,100.0,1,1,60.21
128528,180749,150285,105.0,9.47,100.0,1,1,60.25
128548,180687,150329,105.0,9.47,100.0,1,1,60.23
128578,180679,150284,105.0,9.47,100.0,1,1,60.23
128598,180613,150234,105.0,9.47,100.0,1,1,60.2
128628,180609,150223,105.0,9.47,100.0,1,1,60.2
128648,180631,150275,105.0,9.47,100.0,1,1,60.21
128678,180596,150242,105.0,9.47,100.0,1,1,60.2
128698,180612,150194,105.0,9.47,100.0,1,1,60.2
128728,180595,150134,105.0,9.47,100.0,1,1,60.2
128748,180589,150315,105.0,9.47,100.0,1,1,60.2
128778,180642,150244,105.0,9.47,100.0,1,1,60.21
128798,180638,150176,105.0,9.47,100.0,1,1,60.21
128828,180602,150282,105.0,9.47,100.0,1,1,60.2
128848,180650,150266,105.0,9.47,100.0,1,1,60.22
128877,180680,150299,105.0,9.47,100.0,1,1,60.23
128897,180734,150328,105.0,9.47,100.0,1,1,60.24
128927,180536,150251,105.0,9.47,100.0,1,1,60.18
128947,180449,150213,105.0,9.47,100.0,1,1,60.15
128977,180485,150219,105.0,9.47,100.0,1,1,60.16
128997,180422,150196,105.0,9.47,100.0,1,1,60.14
129027,180438,150168,105.0,9.47,100.0,1,1,60.15
129048,180495,150127,107.0,9.47,100,1,1,60.17
129077,180502,150168,107.0,9.47,100,1,1,60.17
129097,180511,150196,107.0,9.47,100,1,1,60.17
129127,180444,150219,107.0,9.47,100,1,1,60.15
129147,180547,150147,107.0,9.47,100,1,1,60.18
129177,180485,150243,107.0,9.47,100,1,1,60.16
129197,180556,150213,107.0,9.47,100,1,1,60.19
129227,180510,150273,107.0,9.47,100,1,1,60.17
129246,180563,150263,107.0,9.47,100,1,1,60.19
129276,180656,150252,107.0,9.47,100,1,1,60.22
129296,180652,150259,107.0,9.47,100,1,1,60.22
129326,180617,150280,107.0,9.47,100,1,1,60.21
129346,180679,150326,107.0,9.47,100,1,1,60.23
129376,180706,150281,107.0,9.47,100,1,1,60.24
129396,180740,150338,107.0,9.47,100,1,1,60.25
129426,180783,150340,107.0,9.47,100,1,1,60.26
129446,180776,150384,107.0,9.47,100,1,1,60.26
129476,180766,150341,107.0,9.47,100,1,1,60.26
129496,180816,150378,107.0,9.47,100,1,1,60.27
129526,180806,150463,107.0,9.47,100,1,1,60.27
129546,180906,150428,107.0,9.47,100,1,1,60.3
129576,180796,150383,107.0,9.47,100,1,1,60.27
129596,180876,150432,107.0,9.47,100,1,1,60.29
129626,180904,150415,107.0,9.47,100,1,1,60.3
129645,180854,150420,107.0,9.47,100,1,1,60.28
129675,180897,150408,109.0,8.86,100,1,1,60.3
129695,180770,150386,109.0,8.86,100,1,1,60.26
129725,180881,150375,109.0,8.86,100,1,1,60.29
129745,180892,150444,109.0,8.86,100,1,1,60.3
129775,180834,150414,109.0,8.86,100,1,1,60.28
129795,180682,150339,109.0,8.86,100,1,1,60.23
129825,180681,150370,109.0,8.86,100,1,1,60.23
129845,180574,150312,109.0,8.86,100,1,1,60.19
129875,180597,150219,109.0,8.86,100,1,1,60.2
129895,180638,150253,109.0,8.86,100,1,1,60.21
129925,180706,150327,109.0,8.86,100,1,1,60.24
129945,180757,150282,109.0,8.86,100,1,1,60.25
129975,180716,150427,109.0,8.86,100,1,1,60.24
129995,180633,150303,109.0,8.86,100,1,1,60.21
130024,180655,150302,109.0,8.86,100,1,1,60.22
130044,180738,150276,109.0,8.86,100,1,1,60.25
130074,180599,150319,109.0,8.86,100,1,1,60.2
130094,180583,150299,109.0,8.86,100,1,1,60.19
130124,180629,150247,109.0,8.86,100,1,1,60.21
130144,180604,150236,109.0,8.86,100,1,1,60.2
130174,180589,150285,109.0,8.86,100,1,1,60.2
130194,180628,150287,109.0,8.86,100,1,1,60.21
130224,180656,150223,109.0,8.86,100,1,1,60.22
130244,180609,150221,109.0,8.86,100,1,1,60.2
130274,180639,150320,109.0,8.86,100,1,1,60.21
130295,180594,150259,109.0,8.86,95.0,1,1,60.2
130324,180670,150196,109.0,8.86,95.0,1,1,60.22
130344,180674,150259,109.0,8.86,95.0,1,1,60.22
130374,180679,150319,109.0,8.86,95.0,1,1,60.23
130393,180565,150276,109.0,8.86,95.0,1,1,60.19
130423,180760,150309,109.0,8.86,95.0,1,1,60.25
130443,180739,150273,109.0,8.86,95.0,1,1,60.25
130473,180608,150242,109.0,8.86,95.0,1,1,60.2
130493,180610,150306,109.0,8.86,95.0,1,1,60.2
130523,180661,150195,109.0,8.86,95.0,1,1,60.22
130543,180622,150299,109.0,8.86,95.0,1,1,60.21
130573,180688,150351,109.0,8.86,95.0,1,1,60.23
130593,180611,150227,109.0,8.86,95.0,1,1,60.2
130623,180491,150138,109.0,8.86,95.0,1,1,60.16
130643,180462,150194,109.0,8.86,95.0,1,1,60.15
130673,180385,150138,109.0,8.86,95.0,1,1,60.13
130693,180317,150173,109.0,8.86,95.0,1,1,60.11
130723,180367,150070,109.0,8.86,95.0,1,1,60.12
130743,180304,150055,109.0,8.86,95.0,1,1,60.1
130772,180206,150078,109.0,8.86,95.0,1,1,60.07
130792,180302,150048,109.0,8.86,95.0,1,1,60.1
130822,180261,150040,109.0,8.86,95.0,1,1,60.09
130842,180181,150035,109.0,8.86,95.0,1,1,60.06
130872,180344,150051,109.0,8.86,95.0,1,1,60.11
130892,180277,150141,109.0,8.86,95.0,1,1,60.09
130922,180327,150084,105.0,9.46,95,1,1,60.11
130942,180280,150099,105.0,9.46,95,1,1,60.09
130972,180283,150018,105.0,9.46,95,1,1,60.09
130992,180275,149966,105.0,9.46,95,1,1,60.09
131022,180275,150055,105.0,9.46,95,1,1,60.09
131042,180197,150055,105.0,9.46,95,1,1,60.07
131072,180234,149911,105.0,9.46,95,1,1,60.08
131092,180309,149968,105.0,9.46,95,1,1,60.1
131122,180264,150017,105.0,9.46,95,1,1,60.09
131141,180197,149996,105.0,9.46,95,1,1,60.07
131171,180262,150013,105.0,9.46,95,1,1,60.09
131191,180163,149930,105.0,9.46,95,1,1,60.05
131221,180180,150001,105.0,9.46,95,1,1,60.06
131241,180199,149914,105.0,9.46,95,1,1,60.07
131271,180213,149942,105.0,9.46,95,1,1,60.07
131291,180200,149929,105.0,9.46,95,1,1,60.07
131321,180196,150007,105.0,9.46,95,1,1,60.07
131341,180255,149953,105.0,9.46,95,1,1,60.08
131371,180111,149882,105.0,9.46,95,1,1,60.04
131391,180138,149923,105.0,9.46,95,1,1,60.05
131421,180260,149930,105.0,9.46,95,1,1,60.09
131441,180225,149893,105.0,9.46,95,1,1,60.08
131471,180130,149950,105.0,9.46,95,1,1,60.04
131491,179995,149858,105.0,9.46,95,1,1,60.0
131520,179965,149892,105.0,9.46,95,1,1,59.99
131540,179971,149766,105.0,9.46,95,1,1,59.99
131570,179840,149761,105.0,9.46,95,1,1,59.95
131590,179748,149763,105.0,9.46,95,1,1,59.92
131620,179895,149778,105.0,9.46,95,1,1,59.97
131640,179767,149772,105.0,9.46,95,1,1,59.92
